Year,Geography,Geography Type,Indicator,Value,Value Type
2016,Shelby,County,All Opioids for Pain,725,Rate
2016,Shelby,County,Hydrocodone,333,Rate
2016,Shelby,County,Oxycodone,180,Rate
2016,Shelby,County,Tramadol,111,Rate
2016,Smith,County,All Benzodiazepines,16507,Count
2016,Smith,County,Alprazolam,8329,Count
2016,Smith,County,Clonazepam,2269,Count
2016,Smith,County,Diazepam,2462,Count
2016,Smith,County,Lorazepam,2368,Count
2016,Smith,County,All Opioids for Pain,31286,Count
2016,Smith,County,Hydrocodone,13341,Count
2016,Smith,County,Oxycodone,10724,Count
2016,Smith,County,Tramadol,2187,Count
2016,Smith,County,All Benzodiazepines,2595,Patients
2016,Smith,County,Alprazolam,1211,Patients
2016,Smith,County,Clonazepam,348,Patients
2016,Smith,County,Diazepam,631,Patients
2016,Smith,County,Lorazepam,462,Patients
2016,Smith,County,All Opioids for Pain,5848,Patients
2016,Smith,County,Hydrocodone,3756,Patients
2016,Smith,County,Oxycodone,2066,Patients
2016,Smith,County,Tramadol,798,Patients
2016,Smith,County,All Benzodiazepines,849,Rate
2016,Smith,County,Alprazolam,428,Rate
2016,Smith,County,Clonazepam,117,Rate
2016,Smith,County,Diazepam,127,Rate
2016,Smith,County,Lorazepam,122,Rate
2016,Smith,County,All Opioids for Pain,1609,Rate
2016,Smith,County,Hydrocodone,686,Rate
2016,Smith,County,Oxycodone,551,Rate
2016,Smith,County,Tramadol,112,Rate
2016,South Central Tennessee,Region,All Benzodiazepines,282271,Count
2016,South Central Tennessee,Region,Alprazolam,137056,Count
2016,South Central Tennessee,Region,Clonazepam,46489,Count
2016,South Central Tennessee,Region,Diazepam,37338,Count
2016,South Central Tennessee,Region,Lorazepam,42025,Count
2016,South Central Tennessee,Region,All Opioids for Pain,576686,Count
2016,South Central Tennessee,Region,Hydrocodone,271450,Count
2016,South Central Tennessee,Region,Oxycodone,153831,Count
2016,South Central Tennessee,Region,Tramadol,64767,Count
2016,South Central Tennessee,Region,All Benzodiazepines,47704,Patients
2016,South Central Tennessee,Region,Alprazolam,22349,Patients
2016,South Central Tennessee,Region,Clonazepam,7714,Patients
2016,South Central Tennessee,Region,Diazepam,10172,Patients
2016,South Central Tennessee,Region,Lorazepam,9489,Patients
2016,South Central Tennessee,Region,All Opioids for Pain,120169,Patients
2016,South Central Tennessee,Region,Hydrocodone,80116,Patients
2016,South Central Tennessee,Region,Oxycodone,37660,Patients
2016,South Central Tennessee,Region,Tramadol,23180,Patients
2016,South Central Tennessee,Region,All Benzodiazepines,710,Rate
2016,South Central Tennessee,Region,Alprazolam,345,Rate
2016,South Central Tennessee,Region,Clonazepam,117,Rate
2016,South Central Tennessee,Region,Diazepam,94,Rate
2016,South Central Tennessee,Region,Lorazepam,106,Rate
2016,South Central Tennessee,Region,All Opioids for Pain,1452,Rate
2016,South Central Tennessee,Region,Hydrocodone,683,Rate
2016,South Central Tennessee,Region,Oxycodone,387,Rate
2016,South Central Tennessee,Region,Tramadol,163,Rate
2016,Southeast Tennessee,Region,All Benzodiazepines,271073,Count
2016,Southeast Tennessee,Region,Alprazolam,139772,Count
2016,Southeast Tennessee,Region,Clonazepam,42164,Count
2016,Southeast Tennessee,Region,Diazepam,30046,Count
2016,Southeast Tennessee,Region,Lorazepam,39700,Count
2016,Southeast Tennessee,Region,All Opioids for Pain,502764,Count
2016,Southeast Tennessee,Region,Hydrocodone,228848,Count
2016,Southeast Tennessee,Region,Oxycodone,139635,Count
2016,Southeast Tennessee,Region,Tramadol,59590,Count
2016,Southeast Tennessee,Region,All Benzodiazepines,42642,Patients
2016,Southeast Tennessee,Region,Alprazolam,20617,Patients
2016,Southeast Tennessee,Region,Clonazepam,7035,Patients
2016,Southeast Tennessee,Region,Diazepam,7880,Patients
2016,Southeast Tennessee,Region,Lorazepam,8576,Patients
2016,Southeast Tennessee,Region,All Opioids for Pain,104063,Patients
2016,Southeast Tennessee,Region,Hydrocodone,66305,Patients
2016,Southeast Tennessee,Region,Oxycodone,33142,Patients
2016,Southeast Tennessee,Region,Tramadol,22744,Patients
2016,Southeast Tennessee,Region,All Benzodiazepines,817,Rate
2016,Southeast Tennessee,Region,Alprazolam,421,Rate
2016,Southeast Tennessee,Region,Clonazepam,127,Rate
2016,Southeast Tennessee,Region,Diazepam,91,Rate
2016,Southeast Tennessee,Region,Lorazepam,120,Rate
2016,Southeast Tennessee,Region,All Opioids for Pain,1516,Rate
2016,Southeast Tennessee,Region,Hydrocodone,690,Rate
2016,Southeast Tennessee,Region,Oxycodone,421,Rate
2016,Southeast Tennessee,Region,Tramadol,180,Rate
2016,Stewart,County,All Benzodiazepines,9368,Count
2016,Stewart,County,Alprazolam,4227,Count
2016,Stewart,County,Clonazepam,1151,Count
2016,Stewart,County,Diazepam,1440,Count
2016,Stewart,County,Lorazepam,2057,Count
2016,Stewart,County,All Opioids for Pain,19774,Count
2016,Stewart,County,Hydrocodone,7232,Count
2016,Stewart,County,Oxycodone,6350,Count
2016,Stewart,County,Tramadol,1867,Count
2016,Stewart,County,All Benzodiazepines,1691,Patients
2016,Stewart,County,Alprazolam,733,Patients
2016,Stewart,County,Clonazepam,214,Patients
2016,Stewart,County,Diazepam,403,Patients
2016,Stewart,County,Lorazepam,415,Patients
2016,Stewart,County,All Opioids for Pain,4021,Patients
2016,Stewart,County,Hydrocodone,2481,Patients
2016,Stewart,County,Oxycodone,1369,Patients
2016,Stewart,County,Tramadol,660,Patients
2016,Stewart,County,All Benzodiazepines,711,Rate
2016,Stewart,County,Alprazolam,321,Rate
2016,Stewart,County,Clonazepam,87,Rate
2016,Stewart,County,Diazepam,109,Rate
2016,Stewart,County,Lorazepam,156,Rate
2016,Stewart,County,All Opioids for Pain,1500,Rate
2016,Stewart,County,Hydrocodone,549,Rate
2016,Stewart,County,Oxycodone,482,Rate
2016,Stewart,County,Tramadol,142,Rate
2016,Sullivan,County,All Benzodiazepines,135416,Count
2016,Sullivan,County,Alprazolam,50906,Count
2016,Sullivan,County,Clonazepam,40230,Count
2016,Sullivan,County,Diazepam,15006,Count
2016,Sullivan,County,Lorazepam,22534,Count
2016,Sullivan,County,All Opioids for Pain,213966,Count
2016,Sullivan,County,Hydrocodone,91199,Count
2016,Sullivan,County,Oxycodone,65477,Count
2016,Sullivan,County,Tramadol,29950,Count
2016,Sullivan,County,All Benzodiazepines,20274,Patients
2016,Sullivan,County,Alprazolam,7752,Patients
2016,Sullivan,County,Clonazepam,4958,Patients
2016,Sullivan,County,Diazepam,3184,Patients
2016,Sullivan,County,Lorazepam,4977,Patients
2016,Sullivan,County,All Opioids for Pain,46468,Patients
2016,Sullivan,County,Hydrocodone,28440,Patients
2016,Sullivan,County,Oxycodone,16176,Patients
2016,Sullivan,County,Tramadol,9615,Patients
2016,Sullivan,County,All Benzodiazepines,864,Rate
2016,Sullivan,County,Alprazolam,325,Rate
2016,Sullivan,County,Clonazepam,257,Rate
2016,Sullivan,County,Diazepam,96,Rate
2016,Sullivan,County,Lorazepam,144,Rate
2016,Sullivan,County,All Opioids for Pain,1366,Rate
2016,Sullivan,County,Hydrocodone,582,Rate
2016,Sullivan,County,Oxycodone,418,Rate
2016,Sullivan,County,Tramadol,191,Rate
2016,Sullivan Metro,Region,All Benzodiazepines,135416,Count
2016,Sullivan Metro,Region,Alprazolam,50906,Count
2016,Sullivan Metro,Region,Clonazepam,40230,Count
2016,Sullivan Metro,Region,Diazepam,15006,Count
2016,Sullivan Metro,Region,Lorazepam,22534,Count
2016,Sullivan Metro,Region,All Opioids for Pain,213966,Count
2016,Sullivan Metro,Region,Hydrocodone,91199,Count
2016,Sullivan Metro,Region,Oxycodone,65477,Count
2016,Sullivan Metro,Region,Tramadol,29950,Count
2016,Sullivan Metro,Region,All Benzodiazepines,20274,Patients
2016,Sullivan Metro,Region,Alprazolam,7752,Patients
2016,Sullivan Metro,Region,Clonazepam,4958,Patients
2016,Sullivan Metro,Region,Diazepam,3184,Patients
2016,Sullivan Metro,Region,Lorazepam,4977,Patients
2016,Sullivan Metro,Region,All Opioids for Pain,46468,Patients
2016,Sullivan Metro,Region,Hydrocodone,28440,Patients
2016,Sullivan Metro,Region,Oxycodone,16176,Patients
2016,Sullivan Metro,Region,Tramadol,9615,Patients
2016,Sullivan Metro,Region,All Benzodiazepines,864,Rate
2016,Sullivan Metro,Region,Alprazolam,325,Rate
2016,Sullivan Metro,Region,Clonazepam,257,Rate
2016,Sullivan Metro,Region,Diazepam,96,Rate
2016,Sullivan Metro,Region,Lorazepam,144,Rate
2016,Sullivan Metro,Region,All Opioids for Pain,1366,Rate
2016,Sullivan Metro,Region,Hydrocodone,582,Rate
2016,Sullivan Metro,Region,Oxycodone,418,Rate
2016,Sullivan Metro,Region,Tramadol,191,Rate
2016,Sumner,County,All Benzodiazepines,101667,Count
2016,Sumner,County,Alprazolam,42235,Count
2016,Sumner,County,Clonazepam,22926,Count
2016,Sumner,County,Diazepam,12706,Count
2016,Sumner,County,Lorazepam,15614,Count
2016,Sumner,County,All Opioids for Pain,199450,Count
2016,Sumner,County,Hydrocodone,85429,Count
2016,Sumner,County,Oxycodone,54251,Count
2016,Sumner,County,Tramadol,24568,Count
2016,Sumner,County,All Benzodiazepines,19844,Patients
2016,Sumner,County,Alprazolam,7936,Patients
2016,Sumner,County,Clonazepam,4151,Patients
2016,Sumner,County,Diazepam,4530,Patients
2016,Sumner,County,Lorazepam,3981,Patients
2016,Sumner,County,All Opioids for Pain,48439,Patients
2016,Sumner,County,Hydrocodone,30752,Patients
2016,Sumner,County,Oxycodone,15619,Patients
2016,Sumner,County,Tramadol,9915,Patients
2016,Sumner,County,All Benzodiazepines,565,Rate
2016,Sumner,County,Alprazolam,235,Rate
2016,Sumner,County,Clonazepam,127,Rate
2016,Sumner,County,Diazepam,71,Rate
2016,Sumner,County,Lorazepam,87,Rate
2016,Sumner,County,All Opioids for Pain,1108,Rate
2016,Sumner,County,Hydrocodone,474,Rate
2016,Sumner,County,Oxycodone,301,Rate
2016,Sumner,County,Tramadol,136,Rate
2016,Tennessee Statewide,State,All Benzodiazepines,3926678,Count
2016,Tennessee Statewide,State,Alprazolam,1699292,Count
2016,Tennessee Statewide,State,Clonazepam,837387,Count
2016,Tennessee Statewide,State,Diazepam,474424,Count
2016,Tennessee Statewide,State,Lorazepam,630626,Count
2016,Tennessee Statewide,State,All Opioids for Pain,7615107,Count
2016,Tennessee Statewide,State,Hydrocodone,3379328,Count
2016,Tennessee Statewide,State,Oxycodone,2087311,Count
2016,Tennessee Statewide,State,Tramadol,970559,Count
2016,Tennessee Statewide,State,All Benzodiazepines,676847,Patients
2016,Tennessee Statewide,State,Alprazolam,290216,Patients
2016,Tennessee Statewide,State,Clonazepam,128891,Patients
2016,Tennessee Statewide,State,Diazepam,136017,Patients
2016,Tennessee Statewide,State,Lorazepam,141892,Patients
2016,Tennessee Statewide,State,All Opioids for Pain,1761363,Patients
2016,Tennessee Statewide,State,Hydrocodone,1118928,Patients
2016,Tennessee Statewide,State,Oxycodone,563850,Patients
2016,Tennessee Statewide,State,Tramadol,368591,Patients
2016,Tennessee Statewide,State,All Benzodiazepines,590,Rate
2016,Tennessee Statewide,State,Alprazolam,255,Rate
2016,Tennessee Statewide,State,Clonazepam,126,Rate
2016,Tennessee Statewide,State,Diazepam,71,Rate
2016,Tennessee Statewide,State,Lorazepam,95,Rate
2016,Tennessee Statewide,State,All Opioids for Pain,1145,Rate
2016,Tennessee Statewide,State,Hydrocodone,508,Rate
2016,Tennessee Statewide,State,Oxycodone,314,Rate
2016,Tennessee Statewide,State,Tramadol,146,Rate
2016,Tipton,County,All Benzodiazepines,35667,Count
2016,Tipton,County,Alprazolam,17811,Count
2016,Tipton,County,Clonazepam,7586,Count
2016,Tipton,County,Diazepam,3132,Count
2016,Tipton,County,Lorazepam,4666,Count
2016,Tipton,County,All Opioids for Pain,72044,Count
2016,Tipton,County,Hydrocodone,36701,Count
2016,Tipton,County,Oxycodone,16672,Count
2016,Tipton,County,Tramadol,8758,Count
2016,Tipton,County,All Benzodiazepines,6573,Patients
2016,Tipton,County,Alprazolam,3252,Patients
2016,Tipton,County,Clonazepam,1375,Patients
2016,Tipton,County,Diazepam,1016,Patients
2016,Tipton,County,Lorazepam,1199,Patients
2016,Tipton,County,All Opioids for Pain,18809,Patients
2016,Tipton,County,Hydrocodone,12835,Patients
2016,Tipton,County,Oxycodone,5632,Patients
2016,Tipton,County,Tramadol,3572,Patients
2016,Tipton,County,All Benzodiazepines,582,Rate
2016,Tipton,County,Alprazolam,291,Rate
2016,Tipton,County,Clonazepam,124,Rate
2016,Tipton,County,Diazepam,51,Rate
2016,Tipton,County,Lorazepam,76,Rate
2016,Tipton,County,All Opioids for Pain,1175,Rate
2016,Tipton,County,Hydrocodone,599,Rate
2016,Tipton,County,Oxycodone,272,Rate
2016,Tipton,County,Tramadol,143,Rate
2016,Trousdale,County,All Benzodiazepines,7158,Count
2016,Trousdale,County,Alprazolam,3747,Count
2016,Trousdale,County,Clonazepam,997,Count
2016,Trousdale,County,Diazepam,924,Count
2016,Trousdale,County,Lorazepam,1108,Count
2016,Trousdale,County,All Opioids for Pain,14631,Count
2016,Trousdale,County,Hydrocodone,7615,Count
2016,Trousdale,County,Oxycodone,4146,Count
2016,Trousdale,County,Tramadol,983,Count
2016,Trousdale,County,All Benzodiazepines,1202,Patients
2016,Trousdale,County,Alprazolam,588,Patients
2016,Trousdale,County,Clonazepam,167,Patients
2016,Trousdale,County,Diazepam,245,Patients
2016,Trousdale,County,Lorazepam,260,Patients
2016,Trousdale,County,All Opioids for Pain,2972,Patients
2016,Trousdale,County,Hydrocodone,2072,Patients
2016,Trousdale,County,Oxycodone,946,Patients
2016,Trousdale,County,Tramadol,448,Patients
2016,Trousdale,County,All Benzodiazepines,865,Rate
2016,Trousdale,County,Alprazolam,453,Rate
2016,Trousdale,County,Clonazepam,121,Rate
2016,Trousdale,County,Diazepam,112,Rate
2016,Trousdale,County,Lorazepam,134,Rate
2016,Trousdale,County,All Opioids for Pain,1769,Rate
2016,Trousdale,County,Hydrocodone,921,Rate
2016,Trousdale,County,Oxycodone,501,Rate
2016,Trousdale,County,Tramadol,119,Rate
2016,Unicoi,County,All Benzodiazepines,21378,Count
2016,Unicoi,County,Alprazolam,7571,Count
2016,Unicoi,County,Clonazepam,6189,Count
2016,Unicoi,County,Diazepam,2485,Count
2016,Unicoi,County,Lorazepam,3956,Count
2016,Unicoi,County,All Opioids for Pain,32605,Count
2016,Unicoi,County,Hydrocodone,15265,Count
2016,Unicoi,County,Oxycodone,7961,Count
2016,Unicoi,County,Tramadol,5371,Count
2016,Unicoi,County,All Benzodiazepines,2820,Patients
2016,Unicoi,County,Alprazolam,1076,Patients
2016,Unicoi,County,Clonazepam,687,Patients
2016,Unicoi,County,Diazepam,484,Patients
2016,Unicoi,County,Lorazepam,686,Patients
2016,Unicoi,County,All Opioids for Pain,5959,Patients
2016,Unicoi,County,Hydrocodone,3684,Patients
2016,Unicoi,County,Oxycodone,1916,Patients
2016,Unicoi,County,Tramadol,1504,Patients
2016,Unicoi,County,All Benzodiazepines,1207,Rate
2016,Unicoi,County,Alprazolam,427,Rate
2016,Unicoi,County,Clonazepam,349,Rate
2016,Unicoi,County,Diazepam,140,Rate
2016,Unicoi,County,Lorazepam,223,Rate
2016,Unicoi,County,All Opioids for Pain,1840,Rate
2016,Unicoi,County,Hydrocodone,862,Rate
2016,Unicoi,County,Oxycodone,449,Rate
2016,Unicoi,County,Tramadol,303,Rate
2016,Union,County,All Benzodiazepines,15094,Count
2016,Union,County,Alprazolam,6993,Count
2016,Union,County,Clonazepam,3284,Count
2016,Union,County,Diazepam,2016,Count
2016,Union,County,Lorazepam,1801,Count
2016,Union,County,All Opioids for Pain,30206,Count
2016,Union,County,Hydrocodone,11973,Count
2016,Union,County,Oxycodone,8710,Count
2016,Union,County,Tramadol,3649,Count
2016,Union,County,All Benzodiazepines,2370,Patients
2016,Union,County,Alprazolam,1032,Patients
2016,Union,County,Clonazepam,524,Patients
2016,Union,County,Diazepam,449,Patients
2016,Union,County,Lorazepam,399,Patients
2016,Union,County,All Opioids for Pain,5935,Patients
2016,Union,County,Hydrocodone,3630,Patients
2016,Union,County,Oxycodone,1827,Patients
2016,Union,County,Tramadol,1214,Patients
2016,Union,County,All Benzodiazepines,789,Rate
2016,Union,County,Alprazolam,365,Rate
2016,Union,County,Clonazepam,172,Rate
2016,Union,County,Diazepam,105,Rate
2016,Union,County,Lorazepam,94,Rate
2016,Union,County,All Opioids for Pain,1578,Rate
2016,Union,County,Hydrocodone,626,Rate
2016,Union,County,Oxycodone,455,Rate
2016,Union,County,Tramadol,191,Rate
2016,Upper Cumberland,Region,All Benzodiazepines,259905,Count
2016,Upper Cumberland,Region,Alprazolam,113943,Count
2016,Upper Cumberland,Region,Clonazepam,47917,Count
2016,Upper Cumberland,Region,Diazepam,35781,Count
2016,Upper Cumberland,Region,Lorazepam,45072,Count
2016,Upper Cumberland,Region,All Opioids for Pain,540673,Count
2016,Upper Cumberland,Region,Hydrocodone,212036,Count
2016,Upper Cumberland,Region,Oxycodone,184936,Count
2016,Upper Cumberland,Region,Tramadol,51314,Count
2016,Upper Cumberland,Region,All Benzodiazepines,42462,Patients
2016,Upper Cumberland,Region,Alprazolam,17638,Patients
2016,Upper Cumberland,Region,Clonazepam,7873,Patients
2016,Upper Cumberland,Region,Diazepam,9260,Patients
2016,Upper Cumberland,Region,Lorazepam,9337,Patients
2016,Upper Cumberland,Region,All Opioids for Pain,103550,Patients
2016,Upper Cumberland,Region,Hydrocodone,64117,Patients
2016,Upper Cumberland,Region,Oxycodone,38332,Patients
2016,Upper Cumberland,Region,Tramadol,17924,Patients
2016,Upper Cumberland,Region,All Benzodiazepines,746,Rate
2016,Upper Cumberland,Region,Alprazolam,327,Rate
2016,Upper Cumberland,Region,Clonazepam,138,Rate
2016,Upper Cumberland,Region,Diazepam,103,Rate
2016,Upper Cumberland,Region,Lorazepam,129,Rate
2016,Upper Cumberland,Region,All Opioids for Pain,1552,Rate
2016,Upper Cumberland,Region,Hydrocodone,609,Rate
2016,Upper Cumberland,Region,Oxycodone,531,Rate
2016,Upper Cumberland,Region,Tramadol,147,Rate
2016,Van Buren,County,All Benzodiazepines,5941,Count
2016,Van Buren,County,Alprazolam,2482,Count
2016,Van Buren,County,Clonazepam,1059,Count
2016,Van Buren,County,Diazepam,1039,Count
2016,Van Buren,County,Lorazepam,1133,Count
2016,Van Buren,County,All Opioids for Pain,9313,Count
2016,Van Buren,County,Hydrocodone,4523,Count
2016,Van Buren,County,Oxycodone,2547,Count
2016,Van Buren,County,Tramadol,944,Count
2016,Van Buren,County,All Benzodiazepines,868,Patients
2016,Van Buren,County,Alprazolam,375,Patients
2016,Van Buren,County,Clonazepam,162,Patients
2016,Van Buren,County,Diazepam,207,Patients
2016,Van Buren,County,Lorazepam,194,Patients
2016,Van Buren,County,All Opioids for Pain,1959,Patients
2016,Van Buren,County,Hydrocodone,1283,Patients
2016,Van Buren,County,Oxycodone,598,Patients
2016,Van Buren,County,Tramadol,375,Patients
2016,Van Buren,County,All Benzodiazepines,1044,Rate
2016,Van Buren,County,Alprazolam,436,Rate
2016,Van Buren,County,Clonazepam,186,Rate
2016,Van Buren,County,Diazepam,183,Rate
2016,Van Buren,County,Lorazepam,199,Rate
2016,Van Buren,County,All Opioids for Pain,1637,Rate
2016,Van Buren,County,Hydrocodone,795,Rate
2016,Van Buren,County,Oxycodone,448,Rate
2016,Van Buren,County,Tramadol,166,Rate
2016,Warren,County,All Benzodiazepines,39469,Count
2016,Warren,County,Alprazolam,18987,Count
2016,Warren,County,Clonazepam,5912,Count
2016,Warren,County,Diazepam,5119,Count
2016,Warren,County,Lorazepam,6874,Count
2016,Warren,County,All Opioids for Pain,69686,Count
2016,Warren,County,Hydrocodone,35937,Count
2016,Warren,County,Oxycodone,17867,Count
2016,Warren,County,Tramadol,6680,Count
2016,Warren,County,All Benzodiazepines,6207,Patients
2016,Warren,County,Alprazolam,2884,Patients
2016,Warren,County,Clonazepam,913,Patients
2016,Warren,County,Diazepam,1235,Patients
2016,Warren,County,Lorazepam,1427,Patients
2016,Warren,County,All Opioids for Pain,13309,Patients
2016,Warren,County,Hydrocodone,9188,Patients
2016,Warren,County,Oxycodone,4237,Patients
2016,Warren,County,Tramadol,2453,Patients
2016,Warren,County,All Benzodiazepines,974,Rate
2016,Warren,County,Alprazolam,469,Rate
2016,Warren,County,Clonazepam,146,Rate
